_id,POINT_ID,POINT_TYPE_ID,POINT_TYPE,FEATURE_CODE,FEATURE_CODE_DESC,POINT_SHORT_CODE,POINT_LONG_CODE,POINT_NAME,POINT_DESC,REF_FEATURE_TYPE,REF_FEATURE_ID_SPAT,REF_FEATURE_ID_TAB,SOURCE_FEATURE_TYPE,SOURCE_FEATURE_ID,VOTER_COUNT,OBJECTID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,geometry
411,11620,,VOTING_LOCATION,P,Primary,003,01003,St. Angela Catholic School,None,None,,,ADDRESS_POINT,1020095,1371,2239,220,Mount Olive Dr,220 Mount Olive Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.5969028425731, 43.7545214979956]]}"
412,11670,,VOTING_LOCATION,P,Primary,055,03055,West Lake,None,None,,,ADDRESS_POINT,30024740,1797,2240,2200,Lake Shore Blvd W,2200 Lake Shore Blvd W,"{'type': 'MultiPoint', 'coordinates': [[-79.4819344214751, 43.6227432277133]]}"
413,10944,,VOTING_LOCATION,P,Primary,058,03058,None,None,None,,,ADDRESS_POINT,1013042,1241,2241,2230,Lake Shore Blvd W,2230 Lake Shore Blvd W,"{'type': 'MultiPoint', 'coordinates': [[-79.4831847801728, 43.6216460750801]]}"
414,10529,,VOTING_LOCATION,P,Primary,011,04011,None,None,None,,,ADDRESS_POINT,20233952,1030,2242,60,Heintzman St,60 Heintzman St,"{'type': 'MultiPoint', 'coordinates': [[-79.4642771240273, 43.6668978958084]]}"
415,10967,,VOTING_LOCATION,P,Primary,015,04015,None,None,None,,,ADDRESS_POINT,9638447,1405,2243,2340,Dundas St W,2340 Dundas St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4520914802339, 43.6568139143931]]}"
416,11449,,VOTING_LOCATION,P,Primary,019,06019,"Irving W. Chapley Park,Wilmington Park",None,None,,,ADDRESS_POINT,10318431,1951,2244,205,Wilmington Ave,205 Wilmington Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4557498353799, 43.7613507732862]]}"
417,11027,,VOTING_LOCATION,P,Primary,023,06023,None,None,None,,,ADDRESS_POINT,20230199,1570,2245,1070,Sheppard Ave W,1070 Sheppard Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4650473100592, 43.7506888486772]]}"
418,11175,,VOTING_LOCATION,P,Primary,022,06022,William Lyon Mackenzie C.I.,None,None,,,ADDRESS_POINT,569008,3244,2246,20,Tillplain Rd,20 Tillplain Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4618941501249, 43.7534709581119]]}"
419,11448,,VOTING_LOCATION,P,Primary,027,06027,Sheppard Place,None,None,,,ADDRESS_POINT,487314,1854,2247,4455,Bathurst St,4455 Bathurst St,"{'type': 'MultiPoint', 'coordinates': [[-79.4386379576123, 43.7583388559745]]}"
420,10058,,VOTING_LOCATION,P,Primary,048,06048,Beverly Heights Middle School,None,None,,,ADDRESS_POINT,570175,2709,2249,26,Troutbrooke Dr,26 Troutbrooke Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.5047717321441, 43.7330245969919]]}"
421,11064,,VOTING_LOCATION,P,Primary,049,17049,Brian Public School,None,None,,,ADDRESS_POINT,11467213,1038,2250,95,Brian Dr,95 Brian Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.331933544035, 43.7824531904325]]}"
422,10373,,VOTING_LOCATION,P,Primary,051,06051,St. Martha Catholic School,None,None,,,ADDRESS_POINT,10257820,1042,2252,1865,Sheppard Ave W,1865 Sheppard Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.502184631375, 43.7409310902]]}"
423,10131,,VOTING_LOCATION,P,Primary,035,17035,Pleasant View Junior High School,None,None,,,ADDRESS_POINT,492072,1953,2253,175,Brian Dr,175 Brian Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3339032144143, 43.7874877559234]]}"
424,10479,,VOTING_LOCATION,P,Primary,038,04038,Runnymede United Church,None,None,,,ADDRESS_POINT,20092173,2977,2256,432,Runnymede Rd,432 Runnymede Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4792111259437, 43.6568015671144]]}"
425,10494,,VOTING_LOCATION,P,Primary,026,17026,None,None,None,,,ADDRESS_POINT,10906835,934,2257,1555,Finch Ave E,1555 Finch Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3520715188173, 43.7925523629732]]}"
426,11044,,VOTING_LOCATION,P,Primary,044,06044,Highview Public School,None,None,,,ADDRESS_POINT,2119836,2717,2258,22,Highview Ave,22 Highview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4972302699958, 43.7219510502744]]}"
427,10516,,VOTING_LOCATION,P,Primary,043,17043,Dallington Public School,None,None,,,ADDRESS_POINT,9963285,1435,2260,18,Dallington Dr,18 Dallington Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3547553486122, 43.7771281264675]]}"
428,10996,,VOTING_LOCATION,P,Primary,012,10012,Niagara St Public School,None,None,,,ADDRESS_POINT,12267344,3067,2261,222,Niagara St,222 Niagara St,"{'type': 'MultiPoint', 'coordinates': [[-79.4082529250071, 43.6439374594858]]}"
429,10978,,VOTING_LOCATION,P,Primary,010,10010,None,None,None,,,ADDRESS_POINT,14678004,1761,2262,75,East Liberty St,75 East Liberty St,"{'type': 'MultiPoint', 'coordinates': [[-79.4149044272269, 43.6379909306654]]}"
430,10934,,VOTING_LOCATION,P,Primary,009,04009,The Church Of St. John,None,None,,,ADDRESS_POINT,823301,2237,2264,288,Humberside Ave,288 Humberside Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4691929730923, 43.6606401274749]]}"
431,10192,,VOTING_LOCATION,P,Primary,001,12001,St Hildas Anglican Church,None,None,,,ADDRESS_POINT,11714664,304,2265,2353,Dufferin St,2353 Dufferin St,"{'type': 'MultiPoint', 'coordinates': [[-79.4496106390732, 43.6951876559931]]}"
432,10528,,VOTING_LOCATION,P,Primary,013,04013,Keele St Church Of Christ,None,None,,,ADDRESS_POINT,14659386,1724,2266,97,Annette St,97 Annette St,"{'type': 'MultiPoint', 'coordinates': [[-79.4632413024792, 43.6633690069567]]}"
433,11599,,VOTING_LOCATION,P,Primary,043,06043,Roding Park,None,None,,,ADDRESS_POINT,7583388,1565,2267,600,Roding St,600 Roding St,"{'type': 'MultiPoint', 'coordinates': [[-79.4925005879096, 43.7290920275721]]}"
434,11142,,VOTING_LOCATION,P,Primary,062,04062,Springhurst Manor,None,None,,,ADDRESS_POINT,8344725,997,2269,1447,King St W,1447 King St W,"{'type': 'MultiPoint', 'coordinates': [[-79.437655497264, 43.6366650803939]]}"
435,11004,,VOTING_LOCATION,P,Primary,063,04063,Holy Family Community Centre - Building Grounds,None,None,,,ADDRESS_POINT,8322307,2052,2270,141,Close Ave,141 Close Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4347122849581, 43.6388275584139]]}"
436,11357,,VOTING_LOCATION,P,Primary,024,11024,Rosedale Junior Public School,None,None,,,ADDRESS_POINT,869568,2238,2271,22,South Dr,22 South Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.38168602675, 43.6776557315322]]}"
437,12008,,VOTING_LOCATION,P,Primary,002,05002,Pelmo Park,None,None,,,ADDRESS_POINT,11226873,1744,2272,171,Pellatt Ave,171 Pellatt Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.5195137371404, 43.7142643813312]]}"
438,10559,,VOTING_LOCATION,P,Primary,003,05003,Pelmo Park Public School,None,None,,,ADDRESS_POINT,519066,2318,2273,180,Gary Dr,180 Gary Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.5181161605692, 43.7120567278162]]}"
439,10432,,VOTING_LOCATION,P,Primary,062,16062,Wynford Park Recreation Centre,None,None,,,ADDRESS_POINT,500809,2013,2274,15,Club Golfway,15 Club Golfway,"{'type': 'MultiPoint', 'coordinates': [[-79.3255861937498, 43.7184813428671]]}"
440,10824,,VOTING_LOCATION,P,Primary,036,16036,Emmanuel Lutheran Manor,None,None,,,ADDRESS_POINT,9694577,961,2276,1684,Victoria Park Ave,1684 Victoria Park Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3065937086935, 43.7328806813866]]}"
441,11104,,VOTING_LOCATION,P,Primary,034,16034,Victoria Village Library - Building Grounds,None,None,,,ADDRESS_POINT,563174,2120,2277,184,Sloane Ave,184 Sloane Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3128928267744, 43.735971323013]]}"
442,10576,,VOTING_LOCATION,P,Primary,032,16032,Donway Place,None,None,,,ADDRESS_POINT,568395,456,2278,8,The Donway E,8 The Donway E,"{'type': 'MultiPoint', 'coordinates': [[-79.3404529903826, 43.7347124115475]]}"
443,10937,,VOTING_LOCATION,P,Primary,031,16031,Greenland Public School,None,None,,,ADDRESS_POINT,13967814,2663,2279,15,Greenland Rd,15 Greenland Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3385329307779, 43.7336070379667]]}"
444,12017,,VOTING_LOCATION,P,Primary,093,10093,Young Centre for the Performing Arts,None,None,,,ADDRESS_POINT,30032214,1866,2280,50,Tank House Lane,50 Tank House Lane,"{'type': 'MultiPoint', 'coordinates': [[-79.357458675327, 43.6508509258333]]}"
445,11189,,VOTING_LOCATION,P,Primary,041,05041,Kane Middle Public School,None,None,,,ADDRESS_POINT,64913,5207,2282,300,Kane Ave,300 Kane Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4694151111639, 43.6872494240615]]}"
446,11617,,VOTING_LOCATION,P,Primary,078,10078,None,None,None,,,ADDRESS_POINT,20054354,1260,2284,55,Bremner Blvd,55 Bremner Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.3805001428764, 43.6429365455387]]}"
447,10940,,VOTING_LOCATION,P,Primary,072,10072,The Icon,None,None,,,ADDRESS_POINT,14173281,941,2285,270,Wellington St W,270 Wellington St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3912722037022, 43.6450001780823]]}"
448,10243,,VOTING_LOCATION,P,Primary,045,05045,Bala Avenue School,None,None,,,ADDRESS_POINT,9848255,4127,2286,6,Bala Ave,6 Bala Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4990122716087, 43.6894622237887]]}"
449,10114,,VOTING_LOCATION,P,Primary,045,10045,None,None,None,,,ADDRESS_POINT,7553613,591,2290,801,King St W,801 King St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4070699709122, 43.6427335246188]]}"
450,10190,,VOTING_LOCATION,P,Primary,056,10056,None,None,None,,,ADDRESS_POINT,20062393,563,2291,21,Grand Magazine St,21 Grand Magazine St,"{'type': 'MultiPoint', 'coordinates': [[-79.4020561582733, 43.6364661082315]]}"
451,10064,,VOTING_LOCATION,P,Primary,060,10060,None,None,None,,,ADDRESS_POINT,20214873,623,2292,38,Dan Leckie Way,38 Dan Leckie Way,"{'type': 'MultiPoint', 'coordinates': [[-79.3983036552952, 43.6374164740187]]}"
452,10640,,VOTING_LOCATION,P,Primary,047,10047,The Summit,None,None,,,ADDRESS_POINT,11631436,1183,2293,701,King St W,701 King St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4038150226613, 43.6429915030246]]}"
453,11307,,VOTING_LOCATION,P,Primary,061,05061,George Bell Arena,None,None,,,ADDRESS_POINT,6320101,1519,2294,215,Ryding Ave,215 Ryding Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4775297378499, 43.6686064997442]]}"
454,10998,,VOTING_LOCATION,P,Primary,044,10044,None,None,None,,,ADDRESS_POINT,8491844,2568,2296,180,Niagara St,180 Niagara St,"{'type': 'MultiPoint', 'coordinates': [[-79.4064135925468, 43.6422399839429]]}"
455,10506,,VOTING_LOCATION,P,Primary,043,10043,St. Mary Catholic School,None,None,,,ADDRESS_POINT,8457265,3865,2297,20,Portugal Sq,20 Portugal Sq,"{'type': 'MultiPoint', 'coordinates': [[-79.40463496612, 43.6458438060303]]}"
456,10412,,VOTING_LOCATION,P,Primary,009,10009,None,None,None,,,ADDRESS_POINT,14639582,1358,2299,50,Lynn Williams St,50 Lynn Williams St,"{'type': 'MultiPoint', 'coordinates': [[-79.4151818844181, 43.6396349867184]]}"
457,11007,,VOTING_LOCATION,P,Primary,008,04008,Annette Community Recreation Centre - Building Grounds,None,None,,,ADDRESS_POINT,7987743,3103,2300,333,Annette St,333 Annette St,"{'type': 'MultiPoint', 'coordinates': [[-79.47413908979, 43.6612044595428]]}"
458,10775,,VOTING_LOCATION,P,Primary,033,02033,Richview Collegiate Institute,None,None,,,ADDRESS_POINT,1009103,1646,2301,1738,Islington Ave,1738 Islington Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.5395009465865, 43.6786465333719]]}"
459,11070,,VOTING_LOCATION,P,Primary,043,02043,St. Gregory Catholic School,None,None,,,ADDRESS_POINT,8115497,2115,2302,126,Rathburn Rd,126 Rathburn Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5448985655353, 43.6606760663976]]}"
460,10742,,VOTING_LOCATION,P,Primary,021,02021,Richview Public Library,None,None,,,ADDRESS_POINT,1009105,2242,2303,1806,Islington Ave,1806 Islington Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.5411220987472, 43.6834245605793]]}"
461,10365,,VOTING_LOCATION,P,Primary,042,17042,Lescon Public School - Building Grounds,None,None,,,ADDRESS_POINT,536699,809,2304,34,Lescon Rd,34 Lescon Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3577389782403, 43.7808296263161]]}"
462,10431,,VOTING_LOCATION,P,Primary,036,04036,None,None,None,,,ADDRESS_POINT,7994495,1284,2305,50,Quebec Ave,50 Quebec Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4680784439153, 43.6544404209605]]}"
463,11076,,VOTING_LOCATION,P,Primary,045,04045,None,None,None,,,ADDRESS_POINT,869830,570,2306,45,Southport St,45 Southport St,"{'type': 'MultiPoint', 'coordinates': [[-79.4725852996553, 43.6391014880419]]}"
464,10072,,VOTING_LOCATION,P,Primary,046,04046,South Kingsway Village Rec Centre,None,None,,,ADDRESS_POINT,869820,659,2307,20,Southport St,20 Southport St,"{'type': 'MultiPoint', 'coordinates': [[-79.4721483478897, 43.6373961969156]]}"
465,10615,,VOTING_LOCATION,P,Primary,030,17030,None,None,None,,,ADDRESS_POINT,14020647,648,2308,85,Skymark Dr,85 Skymark Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3539466682304, 43.7961414378367]]}"
466,10410,,VOTING_LOCATION,P,Primary,019,17019,All Saints Greek Orthodox Church,None,None,,,ADDRESS_POINT,4807575,1481,2309,3125,Bayview Ave,3125 Bayview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3906268330491, 43.7816070660216]]}"
467,10730,,VOTING_LOCATION,P,Primary,022,11022,Mcmurrich Place,None,None,,,ADDRESS_POINT,790565,1713,2312,18,Davenport Rd,18 Davenport Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3887259343309, 43.6731154778817]]}"
468,10510,,VOTING_LOCATION,P,Primary,017,11017,None,None,None,,,ADDRESS_POINT,7979643,559,2313,50,Hillsboro Ave,50 Hillsboro Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3936252415522, 43.6758304132138]]}"
469,12007,,VOTING_LOCATION,P,Primary,008,05008,Ecole Maison Montessori School,None,None,,,ADDRESS_POINT,502996,1956,2314,116,Cornelius Pkwy,116 Cornelius Pkwy,"{'type': 'MultiPoint', 'coordinates': [[-79.4755347034249, 43.7178279267229]]}"
470,10164,,VOTING_LOCATION,P,Primary,066,16066,None,None,None,,,ADDRESS_POINT,14121203,744,2315,22,Sunrise Ave,22 Sunrise Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3020599777968, 43.7196700199227]]}"
471,11984,,VOTING_LOCATION,P,Primary,061,16061,None,None,None,,,ADDRESS_POINT,20080554,1739,2316,75,Pavane Linkway,75 Pavane Linkway,"{'type': 'MultiPoint', 'coordinates': [[-79.3239488858854, 43.7110902315839]]}"
472,10040,,VOTING_LOCATION,P,Primary,015,05015,Weston Memorial Junior Public School,None,None,,,ADDRESS_POINT,64616,2500,2317,200,John St,200 John St,"{'type': 'MultiPoint', 'coordinates': [[-79.509329936238, 43.7059781458169]]}"
473,11123,,VOTING_LOCATION,P,Primary,051,16051,None,None,None,,,ADDRESS_POINT,3259844,1063,2318,205,Wynford Dr,205 Wynford Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3262352139651, 43.7237430204811]]}"
474,11565,,VOTING_LOCATION,P,Primary,085,10085,Pinnacle Centre,None,None,,,ADDRESS_POINT,20078598,2977,2319,16,Yonge St,16 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3764002196513, 43.6432501146516]]}"
475,11227,,VOTING_LOCATION,P,Primary,031,05031,George Anderson Public School - Building Grounds,None,None,,,ADDRESS_POINT,519441,1942,2320,30,George Anderson Dr,30 George Anderson Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4789480608335, 43.7054535329767]]}"
476,10670,,VOTING_LOCATION,P,Primary,023,16023,Norman Ingram Public School,None,None,,,ADDRESS_POINT,510159,3805,2321,50,Duncairn Rd,50 Duncairn Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3496061486394, 43.7399524524339]]}"
477,11564,,VOTING_LOCATION,P,Primary,080,10080,None,None,None,,,ADDRESS_POINT,8087256,1356,2322,77,Harbour Sq,77 Harbour Sq,"{'type': 'MultiPoint', 'coordinates': [[-79.3788871825108, 43.6399916866745]]}"
478,10427,,VOTING_LOCATION,P,Primary,069,10069,The Matrix,None,None,,,ADDRESS_POINT,14130890,2152,2324,381,Front St W,381 Front St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3927712133715, 43.6428584936299]]}"
479,10647,,VOTING_LOCATION,P,Primary,013,10013,St. Matthias Anglican Church,None,None,,,ADDRESS_POINT,770163,2234,2326,45,Bellwoods Ave,45 Bellwoods Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4111480362678, 43.6478003880479]]}"
480,11498,,VOTING_LOCATION,P,Primary,039,06039,Muki Baum Treatment Centre,None,None,,,ADDRESS_POINT,483094,2054,2331,111,Anthony Rd,111 Anthony Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4679428388331, 43.7279015861068]]}"
481,10655,,VOTING_LOCATION,P,Primary,020,17020,Bayview Middle School,None,None,,,ADDRESS_POINT,7963754,1994,2332,25,Bunty Lane,25 Bunty Lane,"{'type': 'MultiPoint', 'coordinates': [[-79.3852946788356, 43.7762622265316]]}"
482,10358,,VOTING_LOCATION,P,Primary,014,17014,"Pineway Public School,Pineway Park",None,None,,,ADDRESS_POINT,551399,1303,2333,110,Pineway Blvd,110 Pineway Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.3745155238261, 43.7964177776079]]}"
483,11980,,VOTING_LOCATION,P,Primary,031,11031,Kensington Apartments,None,None,,,ADDRESS_POINT,789477,570,2334,21,Dale Ave,21 Dale Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.371423566861, 43.6734645258014]]}"
484,11384,,VOTING_LOCATION,P,Primary,028,11028,Bennington Heights School,None,None,,,ADDRESS_POINT,2945619,422,2335,76,Bennington Heights Dr,76 Bennington Heights Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3687780820258, 43.6939854007409]]}"
485,11010,,VOTING_LOCATION,P,Primary,011,11011,Toronto Bahá'í Centre,None,None,,,ADDRESS_POINT,8408593,2923,2336,288,Bloor St W,288 Bloor St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4013309540226, 43.6674291395999]]}"
486,11221,,VOTING_LOCATION,P,Primary,001,05001,None,None,None,,,ADDRESS_POINT,14121206,699,2337,2460,Weston Rd,2460 Weston Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5341488706972, 43.7078632246253]]}"
487,12009,,VOTING_LOCATION,P,Primary,004,05004,Falstaff Park,None,None,,,ADDRESS_POINT,14073063,2273,2338,50,Falstaff Ave,50 Falstaff Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.503838703887, 43.716721642837]]}"
488,10463,,VOTING_LOCATION,P,Primary,009,05009,St. Francis Xavier Catholic School,None,None,,,ADDRESS_POINT,8896734,2028,2339,53,Gracefield Ave,53 Gracefield Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.483407061155, 43.7108495114267]]}"
489,11148,,VOTING_LOCATION,P,Primary,060,16060,Gateway Public School,None,None,,,ADDRESS_POINT,8929147,1930,2340,55,Gateway Blvd,55 Gateway Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.3310091533195, 43.7117262234356]]}"
490,11983,,VOTING_LOCATION,P,Primary,052,16052,Dennis R. Timbrell Resource Centre,None,None,,,ADDRESS_POINT,8885841,2289,2341,29,St Dennis Dr,29 St Dennis Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3316873577593, 43.7179406752052]]}"
491,10633,,VOTING_LOCATION,P,Primary,048,16048,None,None,None,,,ADDRESS_POINT,577938,663,2342,133,Wynford Dr,133 Wynford Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3281212460466, 43.7267843220246]]}"
492,10887,,VOTING_LOCATION,P,Primary,042,16042,Concorde Place,None,None,,,ADDRESS_POINT,4819777,515,2343,1,Concorde Pl,1 Concorde Pl,"{'type': 'MultiPoint', 'coordinates': [[-79.3275707528446, 43.7286217705745]]}"
493,10405,,VOTING_LOCATION,P,Primary,041,16041,Concorde Park,None,None,,,ADDRESS_POINT,11485093,1301,2344,5,Concorde Pl,5 Concorde Pl,"{'type': 'MultiPoint', 'coordinates': [[-79.3272769398522, 43.7299107448386]]}"
494,10041,,VOTING_LOCATION,P,Primary,033,16033,Victoria Village Public School,None,None,,,ADDRESS_POINT,566907,1695,2345,88,Sweeney Dr,88 Sweeney Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3141820772089, 43.7359594203073]]}"
495,10083,,VOTING_LOCATION,P,Primary,030,16030,None,None,None,,,ADDRESS_POINT,14621369,593,2346,1105,Leslie St,1105 Leslie St,"{'type': 'MultiPoint', 'coordinates': [[-79.3486194709289, 43.7207737430925]]}"
496,10135,,VOTING_LOCATION,P,Primary,019,16019,St. Catherine Catholic School,None,None,,,ADDRESS_POINT,556417,2375,2347,30,Roanoke Rd,30 Roanoke Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3247390774717, 43.7423352674519]]}"
497,11582,,VOTING_LOCATION,P,Primary,083,10083,None,None,None,,,ADDRESS_POINT,30014010,1616,2348,39,Queens Quay E,39 Queens Quay E,"{'type': 'MultiPoint', 'coordinates': [[-79.3717059086552, 43.6417104157356]]}"
498,11566,,VOTING_LOCATION,P,Primary,084,10084,World Trade Tower,None,None,,,ADDRESS_POINT,8708495,1165,2349,10,Queens Quay W,10 Queens Quay W,"{'type': 'MultiPoint', 'coordinates': [[-79.3758100936673, 43.6419124021927]]}"
499,11182,,VOTING_LOCATION,P,Primary,035,05035,Greenborough Community Church,None,None,,,ADDRESS_POINT,9066246,2433,2350,2000,Keele St,2000 Keele St,"{'type': 'MultiPoint', 'coordinates': [[-79.4757272759794, 43.6974108623235]]}"
500,11185,,VOTING_LOCATION,P,Primary,037,05037,None,None,None,,,ADDRESS_POINT,8491780,524,2351,33,Gabian Way,33 Gabian Way,"{'type': 'MultiPoint', 'coordinates': [[-79.4688606526194, 43.6931111358685]]}"
501,11186,,VOTING_LOCATION,P,Primary,038,05038,Plaut Manor,None,None,,,ADDRESS_POINT,4504120,846,2352,2480,Eglinton Ave W,2480 Eglinton Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4694080539514, 43.6916898892131]]}"
502,11642,,VOTING_LOCATION,P,Primary,048,10048,None,None,None,,,ADDRESS_POINT,30023931,498,2355,629,King St W,629 King St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4015845603528, 43.6439719062514]]}"
503,10595,,VOTING_LOCATION,P,Primary,066,05066,Santa Maria Catholic School,None,None,,,ADDRESS_POINT,6495082,3018,2356,25,Avon Ave,25 Avon Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.477451584347, 43.681541969503]]}"
